Date,Time,Count,LOC,summary,icon,temperature,humidity,pressure,GroupNo,Day,DayNo,Is_Holiday
30/01/18,01:00:00,125,ALUVA,Humid and Overcast,cloudy,83.6,0.96,1009.0,8,Tuesday,1,0
30/01/18,02:00:00,52,ALUVA,Humid and Overcast,cloudy,82.78,0.89,1009.5,8,Tuesday,1,0
30/01/18,03:00:00,74,ALUVA,Possible Light Rain and Humid,rain,82.44,0.9,1009.8,4,Tuesday,1,0
30/01/18,04:00:00,287,ALUVA,Humid and Overcast,cloudy,80.21,0.96,1009.8,6,Tuesday,1,0
30/01/18,05:00:00,79,ALUVA,Humid and Overcast,cloudy,79.88,0.98,1009.1,2,Tuesday,1,0
30/01/18,06:00:00,134,ALUVA,Humid and Overcast,cloudy,81.03,0.88,1009.1,7,Tuesday,1,0
30/01/18,07:00:00,73,ALUVA,Humid and Overcast,cloudy,80.31,0.86,1010.8,4,Tuesday,1,0
30/01/18,08:00:00,219,ALUVA,Humid,clear-night,81.06,0.83,1012.5,6,Tuesday,1,0
30/01/18,09:00:00,113,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,81.85,0.92,1012.0,2,Tuesday,1,0
30/01/18,10:00:00,103,ALUVA,Humid and Overcast,cloudy,82.83,0.87,1010.9,4,Tuesday,1,0
30/01/18,11:00:00,196,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.52,0.83,1012.2,3,Tuesday,1,0
30/01/18,12:00:00,226,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,81.73,0.87,1011.5,1,Tuesday,1,0
30/01/18,13:00:00,122,ALUVA,Humid,clear-night,80.81,0.89,1009.9,2,Tuesday,1,0
30/01/18,14:00:00,75,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.95,0.91,1010.0,6,Tuesday,1,0
30/01/18,15:00:00,205,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.11,0.94,1010.4,5,Tuesday,1,0
30/01/18,16:00:00,175,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.49,0.89,1010.4,2,Tuesday,1,0
30/01/18,17:00:00,226,ALUVA,Humid and Overcast,cloudy,81.73,0.91,1010.1,3,Tuesday,1,0
30/01/18,18:00:00,157,ALUVA,Humid and Overcast,cloudy,81.76,0.92,1010.1,3,Tuesday,1,0
30/01/18,19:00:00,118,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.03,0.94,1010.6,4,Tuesday,1,0
30/01/18,20:00:00,176,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.49,0.95,1011.0,9,Tuesday,1,0
30/01/18,21:00:00,264,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.36,0.94,1010.7,6,Tuesday,1,0
30/01/18,22:00:00,66,ALUVA,Possible Light Rain and Humid,rain,81.25,0.95,1009.8,4,Tuesday,1,0
30/01/18,23:00:00,186,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.12,0.96,1010.5,4,Tuesday,1,0
31/01/18,00:00:00,218,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.2,0.95,1009.9,8,Wednesday,2,0
31/01/18,01:00:00,98,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,80.97,0.98,1010.6,7,Wednesday,2,0
31/01/18,02:00:00,103,ALUVA,Humid and Overcast,cloudy,80.04,0.96,1009.7,6,Wednesday,2,0
31/01/18,03:00:00,146,ALUVA,Humid and Overcast,cloudy,80.1,0.96,1010.6,3,Wednesday,2,0
31/01/18,04:00:00,240,ALUVA,Humid and Overcast,cloudy,79.49,0.97,1010.5,5,Wednesday,2,0
31/01/18,05:00:00,136,ALUVA,Humid and Overcast,cloudy,80.43,0.98,1009.5,3,Wednesday,2,0
31/01/18,06:00:00,274,ALUVA,Humid and Overcast,cloudy,82.0,0.93,1008.6,6,Wednesday,2,0
31/01/18,07:00:00,92,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.53,0.94,1008.2,5,Wednesday,2,0
31/01/18,08:00:00,288,ALUVA,Humid and Overcast,cloudy,83.14,0.94,1008.0,1,Wednesday,2,0
31/01/18,09:00:00,211,ALUVA,Humid and Overcast,cloudy,81.24,0.97,1008.8,2,Wednesday,2,0
31/01/18,10:00:00,205,ALUVA,Possible Light Rain and Humid,rain,79.13,0.98,1007.9,2,Wednesday,2,0
31/01/18,11:00:00,148,ALUVA,Humid and Overcast,cloudy,77.41,1.0,1009.7,1,Wednesday,2,0
31/01/18,12:00:00,98,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.49,0.93,1009.4,6,Wednesday,2,0
31/01/18,13:00:00,100,ALUVA,Humid and Overcast,cloudy,78.89,1.0,1009.8,6,Wednesday,2,0
31/01/18,14:00:00,72,ALUVA,Humid and Overcast,cloudy,80.47,0.95,1009.2,1,Wednesday,2,0
31/01/18,15:00:00,144,ALUVA,Possible Light Rain and Humid,rain,78.07,0.98,1008.7,6,Wednesday,2,0
31/01/18,16:00:00,224,ALUVA,Possible Drizzle and Humid,rain,78.21,1.0,1008.6,6,Wednesday,2,0
31/01/18,17:00:00,270,ALUVA,Humid and Overcast,cloudy,78.92,1.0,1008.7,2,Wednesday,2,0
31/01/18,18:00:00,51,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.14,1.0,1010.1,7,Wednesday,2,0
31/01/18,19:00:00,148,ALUVA,Possible Light Rain and Humid,rain,78.4,0.96,1009.1,2,Wednesday,2,0
31/01/18,20:00:00,297,ALUVA,Possible Light Rain and Humid,rain,76.99,1.0,1008.1,5,Wednesday,2,0
31/01/18,21:00:00,153,ALUVA,Possible Light Rain and Humid,rain,76.9,1.0,1008.8,4,Wednesday,2,0
31/01/18,22:00:00,219,ALUVA,Possible Light Rain and Humid,rain,77.7,1.0,1009.3,4,Wednesday,2,0
31/01/18,23:00:00,270,ALUVA,Possible Light Rain and Humid,rain,77.21,1.0,1010.1,2,Wednesday,2,0
01/02/18,00:00:00,79,ALUVA,Possible Light Rain and Humid,rain,76.08,1.0,1010.8,8,Thursday,3,0
01/02/18,01:00:00,208,ALUVA,Possible Light Rain and Humid,rain,77.43,0.98,1011.0,2,Thursday,3,0
01/02/18,02:00:00,96,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.22,0.96,1010.9,9,Thursday,3,0
01/02/18,03:00:00,194,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.44,0.94,1011.1,9,Thursday,3,0
01/02/18,04:00:00,88,ALUVA,Humid and Overcast,cloudy,78.87,0.97,1011.1,9,Thursday,3,0
01/02/18,05:00:00,148,ALUVA,Possible Light Rain and Humid,rain,76.98,0.99,1010.5,8,Thursday,3,0
01/02/18,06:00:00,169,ALUVA,Possible Light Rain and Humid,rain,77.2,0.99,1010.2,6,Thursday,3,0
01/02/18,07:00:00,129,ALUVA,Possible Light Rain and Humid,rain,76.92,1.0,1010.0,5,Thursday,3,0
01/02/18,08:00:00,258,ALUVA,Possible Light Rain and Humid,rain,76.78,1.0,1009.7,5,Thursday,3,0
01/02/18,09:00:00,243,ALUVA,Possible Drizzle and Humid,rain,75.84,1.0,1008.5,6,Thursday,3,0
01/02/18,10:00:00,247,ALUVA,Possible Light Rain and Humid,rain,77.3,1.0,1008.1,6,Thursday,3,0
01/02/18,11:00:00,267,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.77,0.98,1009.4,5,Thursday,3,0
01/02/18,12:00:00,57,ALUVA,Humid and Overcast,cloudy,77.32,0.97,1011.0,4,Thursday,3,0
01/02/18,13:00:00,101,ALUVA,Humid and Overcast,cloudy,78.49,0.96,1010.5,5,Thursday,3,0
01/02/18,14:00:00,74,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.57,0.94,1010.4,4,Thursday,3,0
01/02/18,15:00:00,132,ALUVA,Humid and Overcast,cloudy,79.69,0.9,1010.2,1,Thursday,3,0
01/02/18,16:00:00,180,ALUVA,Humid and Overcast,cloudy,79.69,0.9,1009.8,3,Thursday,3,0
01/02/18,17:00:00,109,ALUVA,Humid and Overcast,cloudy,78.9,0.95,1009.5,4,Thursday,3,0
01/02/18,18:00:00,237,ALUVA,Humid and Overcast,cloudy,78.74,0.95,1008.4,9,Thursday,3,0
01/02/18,19:00:00,279,ALUVA,Humid and Overcast,cloudy,76.8,1.0,1009.6,8,Thursday,3,0
01/02/18,20:00:00,129,ALUVA,Possible Drizzle and Humid,rain,77.98,1.0,1010.3,5,Thursday,3,0
01/02/18,21:00:00,134,ALUVA,Humid and Overcast,cloudy,78.68,0.98,1010.3,5,Thursday,3,0
01/02/18,22:00:00,76,ALUVA,Possible Light Rain and Humid,rain,78.44,0.99,1009.2,9,Thursday,3,0
01/02/18,23:00:00,264,ALUVA,Possible Light Rain and Humid,rain,78.08,0.99,1009.6,5,Thursday,3,0
02/02/18,00:00:00,224,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.79,0.98,1011.2,8,Friday,4,0
02/02/18,01:00:00,84,ALUVA,Possible Light Rain and Humid,rain,78.23,1.0,1010.7,7,Friday,4,0
02/02/18,02:00:00,148,ALUVA,Possible Light Rain and Humid,rain,76.98,1.0,1011.1,6,Friday,4,0
02/02/18,03:00:00,122,ALUVA,Humid and Overcast,cloudy,76.84,0.98,1010.9,7,Friday,4,0
02/02/18,04:00:00,88,ALUVA,Humid and Overcast,cloudy,78.44,0.98,1011.7,3,Friday,4,0
02/02/18,05:00:00,280,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.82,0.98,1012.2,1,Friday,4,0
02/02/18,06:00:00,99,ALUVA,Possible Light Rain and Humid,rain,79.13,0.99,1012.4,5,Friday,4,0
02/02/18,07:00:00,255,ALUVA,Possible Light Rain and Humid,rain,76.94,1.0,1011.7,6,Friday,4,0
02/02/18,08:00:00,281,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.98,1.0,1010.9,9,Friday,4,0
02/02/18,09:00:00,88,ALUVA,Possible Light Rain and Humid,rain,76.66,1.0,1010.5,5,Friday,4,0
02/02/18,10:00:00,146,ALUVA,Possible Light Rain and Humid,rain,77.28,1.0,1009.0,1,Friday,4,0
02/02/18,11:00:00,109,ALUVA,Rain and Humid,rain,76.83,1.0,1007.4,8,Friday,4,0
02/02/18,12:00:00,166,ALUVA,Possible Light Rain and Humid,rain,75.88,1.0,1008.8,5,Friday,4,0
02/02/18,13:00:00,127,ALUVA,Possible Light Rain and Humid,rain,76.85,1.0,1008.4,6,Friday,4,0
02/02/18,14:00:00,262,ALUVA,Rain and Humid,rain,75.88,1.0,1009.2,5,Friday,4,0
02/02/18,15:00:00,151,ALUVA,Humid and Overcast,cloudy,74.68,1.0,1008.6,7,Friday,4,0
02/02/18,16:00:00,54,ALUVA,Possible Light Rain and Humid,rain,75.77,1.0,1009.5,3,Friday,4,0
02/02/18,17:00:00,146,ALUVA,Possible Drizzle and Humid,rain,76.66,1.0,1011.1,6,Friday,4,0
02/02/18,18:00:00,106,ALUVA,Humid and Overcast,cloudy,76.77,1.0,1011.0,2,Friday,4,0
02/02/18,19:00:00,222,ALUVA,Humid and Overcast,cloudy,76.44,1.0,1011.0,2,Friday,4,0
02/02/18,20:00:00,157,ALUVA,Humid and Overcast,cloudy,77.04,1.0,1011.1,6,Friday,4,0
02/02/18,21:00:00,261,ALUVA,Humid and Overcast,cloudy,77.57,1.0,1010.3,8,Friday,4,0
02/02/18,22:00:00,98,ALUVA,Humid and Overcast,cloudy,78.7,0.95,1010.9,5,Friday,4,0
02/02/18,23:00:00,230,ALUVA,Humid and Overcast,cloudy,78.02,0.98,1011.8,6,Friday,4,0
03/02/18,00:00:00,72,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.55,1.0,1011.8,3,Saturday,5,0
03/02/18,01:00:00,131,ALUVA,Humid and Overcast,cloudy,78.41,1.0,1011.5,2,Saturday,5,0
03/02/18,02:00:00,139,ALUVA,Humid and Overcast,cloudy,77.77,0.97,1011.8,5,Saturday,5,0
03/02/18,03:00:00,273,ALUVA,Humid and Overcast,cloudy,78.07,1.0,1011.7,7,Saturday,5,0
03/02/18,04:00:00,277,ALUVA,Possible Light Rain and Humid,rain,77.53,1.0,1010.9,1,Saturday,5,0
03/02/18,05:00:00,266,ALUVA,Humid and Overcast,cloudy,77.12,1.0,1010.4,3,Saturday,5,0
03/02/18,06:00:00,85,ALUVA,Possible Light Rain and Humid,rain,75.89,1.0,1010.4,4,Saturday,5,0
03/02/18,07:00:00,249,ALUVA,Possible Light Rain and Humid,rain,77.58,0.99,1009.6,5,Saturday,5,0
03/02/18,08:00:00,276,ALUVA,Rain and Humid,rain,76.62,1.0,1009.9,2,Saturday,5,0
03/02/18,09:00:00,130,ALUVA,Possible Light Rain and Humid,rain,75.16,1.0,1010.8,3,Saturday,5,0
03/02/18,10:00:00,254,ALUVA,Possible Light Rain and Humid,rain,74.84,1.0,1011.8,9,Saturday,5,0
03/02/18,11:00:00,184,ALUVA,Possible Light Rain and Humid,rain,76.1,1.0,1010.9,6,Saturday,5,0
03/02/18,12:00:00,233,ALUVA,Rain and Humid,rain,76.39,1.0,1009.9,4,Saturday,5,0
03/02/18,13:00:00,116,ALUVA,Rain and Humid,rain,75.56,1.0,1011.5,9,Saturday,5,0
03/02/18,14:00:00,190,ALUVA,Possible Drizzle and Humid,rain,75.86,1.0,1013.1,5,Saturday,5,0
03/02/18,15:00:00,57,ALUVA,Possible Drizzle and Humid,rain,76.64,1.0,1011.8,6,Saturday,5,0
03/02/18,16:00:00,186,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.85,1.0,1010.6,6,Saturday,5,0
03/02/18,17:00:00,145,ALUVA,Possible Drizzle and Humid,rain,77.02,1.0,1010.5,9,Saturday,5,0
03/02/18,18:00:00,262,ALUVA,Humid and Overcast,cloudy,77.15,1.0,1011.6,7,Saturday,5,0
03/02/18,19:00:00,95,ALUVA,Possible Light Rain and Humid,rain,77.65,1.0,1011.4,2,Saturday,5,0
03/02/18,20:00:00,55,ALUVA,Possible Light Rain and Humid,rain,76.85,1.0,1011.5,5,Saturday,5,0
03/02/18,21:00:00,94,ALUVA,Possible Light Rain and Humid,rain,75.69,1.0,1011.6,9,Saturday,5,0
03/02/18,22:00:00,269,ALUVA,Possible Light Rain and Humid,rain,75.55,1.0,1011.8,5,Saturday,5,0
03/02/18,23:00:00,78,ALUVA,Humid and Overcast,cloudy,75.7,1.0,1012.6,4,Saturday,5,0
04/02/18,00:00:00,227,ALUVA,Possible Light Rain and Humid,rain,75.57,1.0,1011.7,4,Sunday,6,1
04/02/18,01:00:00,74,ALUVA,Possible Light Rain and Humid,rain,75.65,1.0,1011.3,3,Sunday,6,1
04/02/18,02:00:00,55,ALUVA,Rain and Humid,rain,75.28,1.0,1011.5,3,Sunday,6,1
04/02/18,03:00:00,277,ALUVA,Possible Light Rain and Humid,rain,76.26,1.0,1011.2,4,Sunday,6,1
04/02/18,04:00:00,149,ALUVA,Humid and Overcast,cloudy,76.11,1.0,1010.9,7,Sunday,6,1
04/02/18,05:00:00,120,ALUVA,Possible Light Rain and Humid,rain,76.41,1.0,1010.8,9,Sunday,6,1
04/02/18,06:00:00,78,ALUVA,Humid and Overcast,cloudy,75.73,1.0,1009.3,2,Sunday,6,1
04/02/18,07:00:00,84,ALUVA,Humid and Overcast,cloudy,76.52,1.0,1009.3,3,Sunday,6,1
04/02/18,08:00:00,137,ALUVA,Humid and Overcast,cloudy,74.85,1.0,1010.9,1,Sunday,6,1
04/02/18,09:00:00,108,ALUVA,Humid and Overcast,cloudy,76.52,1.0,1011.3,3,Sunday,6,1
04/02/18,10:00:00,111,ALUVA,Humid and Overcast,cloudy,76.55,1.0,1010.3,2,Sunday,6,1
04/02/18,11:00:00,258,ALUVA,Possible Light Rain and Humid,rain,77.68,0.99,1010.1,2,Sunday,6,1
04/02/18,12:00:00,202,ALUVA,Possible Light Rain and Humid,rain,76.61,1.0,1010.2,3,Sunday,6,1
04/02/18,13:00:00,96,ALUVA,Humid and Overcast,cloudy,75.66,1.0,1010.5,1,Sunday,6,1
04/02/18,14:00:00,230,ALUVA,Humid and Overcast,cloudy,75.85,1.0,1012.0,6,Sunday,6,1
04/02/18,15:00:00,89,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.7,1.0,1011.9,4,Sunday,6,1
04/02/18,16:00:00,187,ALUVA,Humid and Overcast,cloudy,76.71,1.0,1010.8,6,Sunday,6,1
04/02/18,17:00:00,170,ALUVA,Possible Drizzle and Humid,rain,76.89,1.0,1010.9,3,Sunday,6,1
04/02/18,18:00:00,67,ALUVA,Rain and Humid,rain,75.49,1.0,1013.2,7,Sunday,6,1
04/02/18,19:00:00,268,ALUVA,Humid and Overcast,cloudy,77.84,1.0,1013.5,4,Sunday,6,1
04/02/18,20:00:00,291,ALUVA,Humid and Overcast,cloudy,77.5,1.0,1012.4,5,Sunday,6,1
04/02/18,21:00:00,236,ALUVA,Humid and Overcast,cloudy,78.25,1.0,1012.4,3,Sunday,6,1
04/02/18,22:00:00,197,ALUVA,Possible Light Rain and Humid,rain,78.06,1.0,1012.0,4,Sunday,6,1
04/02/18,23:00:00,136,ALUVA,Possible Light Rain and Humid,rain,77.67,1.0,1010.6,2,Sunday,6,1
05/02/18,00:00:00,142,ALUVA,Possible Drizzle and Humid,rain,78.22,0.99,1009.1,4,Monday,0,0
05/02/18,01:00:00,87,ALUVA,Possible Light Rain and Humid,rain,76.78,1.0,1010.1,5,Monday,0,0
05/02/18,02:00:00,152,ALUVA,Humid and Overcast,cloudy,77.72,1.0,1010.6,3,Monday,0,0
05/02/18,03:00:00,170,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.62,1.0,1010.1,2,Monday,0,0
05/02/18,04:00:00,184,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.39,1.0,1009.6,5,Monday,0,0
05/02/18,05:00:00,125,ALUVA,Humid and Overcast,cloudy,77.67,1.0,1010.1,3,Monday,0,0
05/02/18,06:00:00,177,ALUVA,Possible Light Rain and Humid,rain,76.57,1.0,1010.7,5,Monday,0,0
05/02/18,07:00:00,177,ALUVA,Light Rain and Humid,rain,76.13,1.0,1009.9,8,Monday,0,0
05/02/18,08:00:00,50,ALUVA,Possible Drizzle and Humid,rain,77.56,0.99,1012.3,7,Monday,0,0
05/02/18,09:00:00,102,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,75.68,1.0,1014.5,8,Monday,0,0
05/02/18,10:00:00,132,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.29,0.99,1014.6,5,Monday,0,0
05/02/18,11:00:00,133,ALUVA,Possible Light Rain and Humid,rain,75.47,1.0,1014.3,5,Monday,0,0
05/02/18,12:00:00,229,ALUVA,Rain and Humid,rain,77.89,1.0,1013.2,1,Monday,0,0
05/02/18,13:00:00,144,ALUVA,Possible Light Rain and Humid,rain,76.75,1.0,1013.6,6,Monday,0,0
05/02/18,14:00:00,138,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.42,0.96,1013.2,1,Monday,0,0
05/02/18,15:00:00,226,ALUVA,Possible Light Rain and Humid,rain,77.34,1.0,1012.3,7,Monday,0,0
05/02/18,16:00:00,77,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.63,1.0,1012.9,6,Monday,0,0
05/02/18,17:00:00,142,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.08,0.99,1011.9,7,Monday,0,0
05/02/18,18:00:00,240,ALUVA,Rain and Humid,rain,76.5,1.0,1011.9,2,Monday,0,0
05/02/18,19:00:00,203,ALUVA,Humid and Overcast,cloudy,77.01,0.98,1011.6,7,Monday,0,0
05/02/18,20:00:00,268,ALUVA,Humid and Overcast,cloudy,77.65,0.98,1011.9,5,Monday,0,0
05/02/18,21:00:00,176,ALUVA,Possible Light Rain and Humid,rain,77.9,1.0,1011.6,3,Monday,0,0
05/02/18,22:00:00,250,ALUVA,Humid and Overcast,cloudy,78.85,0.98,1010.8,3,Monday,0,0
05/02/18,23:00:00,201,ALUVA,Humid and Overcast,cloudy,77.01,1.0,1011.3,6,Monday,0,0
06/02/18,00:00:00,284,ALUVA,Possible Light Rain and Humid,rain,76.16,1.0,1010.7,8,Tuesday,1,0
06/02/18,01:00:00,248,ALUVA,Possible Light Rain and Humid,rain,76.91,1.0,1012.2,6,Tuesday,1,0
06/02/18,02:00:00,254,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.79,1.0,1012.6,2,Tuesday,1,0
06/02/18,03:00:00,100,ALUVA,Possible Light Rain and Humid,rain,77.89,1.0,1011.6,5,Tuesday,1,0
06/02/18,04:00:00,290,ALUVA,Humid and Overcast,cloudy,78.36,1.0,1011.4,9,Tuesday,1,0
06/02/18,05:00:00,51,ALUVA,Rain and Humid,rain,75.28,1.0,1012.1,2,Tuesday,1,0
06/02/18,06:00:00,99,ALUVA,Possible Light Rain and Humid,rain,75.04,1.0,1011.5,5,Tuesday,1,0
06/02/18,07:00:00,171,ALUVA,Possible Light Rain and Humid,rain,75.25,1.0,1012.2,3,Tuesday,1,0
06/02/18,08:00:00,234,ALUVA,Humid and Overcast,cloudy,76.22,1.0,1012.1,5,Tuesday,1,0
06/02/18,09:00:00,83,ALUVA,Rain and Humid,rain,75.72,1.0,1011.6,2,Tuesday,1,0
06/02/18,10:00:00,103,ALUVA,Possible Drizzle and Humid,rain,76.37,1.0,1010.9,4,Tuesday,1,0
06/02/18,11:00:00,220,ALUVA,Rain and Humid,rain,75.83,1.0,1011.0,2,Tuesday,1,0
06/02/18,12:00:00,187,ALUVA,Light Rain and Humid,rain,75.68,1.0,1010.8,2,Tuesday,1,0
06/02/18,13:00:00,141,ALUVA,Possible Light Rain and Humid,rain,75.86,1.0,1012.5,4,Tuesday,1,0
06/02/18,14:00:00,127,ALUVA,Possible Light Rain and Humid,rain,76.65,1.0,1011.9,5,Tuesday,1,0
06/02/18,15:00:00,60,ALUVA,Possible Light Rain and Humid,rain,75.33,0.95,1012.1,5,Tuesday,1,0
06/02/18,16:00:00,271,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.39,0.98,1011.5,5,Tuesday,1,0
06/02/18,17:00:00,181,ALUVA,Humid and Overcast,cloudy,77.32,1.0,1010.4,1,Tuesday,1,0
06/02/18,18:00:00,205,ALUVA,Possible Drizzle and Humid,rain,76.29,1.0,1009.9,5,Tuesday,1,0
06/02/18,19:00:00,159,ALUVA,Possible Light Rain and Humid,rain,76.24,1.0,1009.6,1,Tuesday,1,0
06/02/18,20:00:00,245,ALUVA,Humid and Overcast,cloudy,74.54,1.0,1011.8,3,Tuesday,1,0
06/02/18,21:00:00,98,ALUVA,Humid,clear-night,76.07,0.99,1011.5,7,Tuesday,1,0
06/02/18,22:00:00,122,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.49,0.98,1012.3,5,Tuesday,1,0
06/02/18,23:00:00,198,ALUVA,Possible Light Rain and Humid,rain,75.29,1.0,1014.2,3,Tuesday,1,0
07/02/18,00:00:00,248,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.28,1.0,1013.2,9,Wednesday,2,0
07/02/18,01:00:00,84,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.11,1.0,1012.0,2,Wednesday,2,0
07/02/18,02:00:00,189,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.92,1.0,1010.5,3,Wednesday,2,0
07/02/18,03:00:00,65,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.19,1.0,1010.8,4,Wednesday,2,0
07/02/18,04:00:00,182,ALUVA,Possible Light Rain and Humid,rain,76.85,1.0,1011.7,6,Wednesday,2,0
07/02/18,05:00:00,132,ALUVA,Humid and Overcast,cloudy,76.34,1.0,1011.6,5,Wednesday,2,0
07/02/18,06:00:00,287,ALUVA,Humid and Overcast,cloudy,75.68,1.0,1011.3,5,Wednesday,2,0
07/02/18,07:00:00,149,ALUVA,Humid,clear-night,75.63,1.0,1011.3,9,Wednesday,2,0
07/02/18,08:00:00,79,ALUVA,Humid,clear-night,76.7,1.0,1011.3,1,Wednesday,2,0
07/02/18,09:00:00,170,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.4,0.94,1011.3,4,Wednesday,2,0
07/02/18,10:00:00,192,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.4,0.96,1011.3,6,Wednesday,2,0
07/02/18,11:00:00,258,ALUVA,Possible Light Rain and Humid,rain,78.84,0.99,1011.7,5,Wednesday,2,0
07/02/18,12:00:00,74,ALUVA,Possible Light Rain and Humid,rain,77.41,1.0,1012.3,2,Wednesday,2,0
07/02/18,13:00:00,244,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.69,1.0,1011.7,4,Wednesday,2,0
07/02/18,14:00:00,112,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.1,1.0,1011.7,4,Wednesday,2,0
07/02/18,15:00:00,110,ALUVA,Humid,clear-night,77.85,1.0,1011.3,2,Wednesday,2,0
07/02/18,16:00:00,170,ALUVA,Humid and Overcast,cloudy,77.35,1.0,1011.0,5,Wednesday,2,0
07/02/18,17:00:00,170,ALUVA,Humid,clear-night,78.37,0.99,1012.5,10,Wednesday,2,0
07/02/18,18:00:00,83,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.16,0.94,1012.9,6,Wednesday,2,0
07/02/18,19:00:00,143,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.3,0.91,1011.6,9,Wednesday,2,0
07/02/18,20:00:00,97,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.17,0.95,1011.6,6,Wednesday,2,0
07/02/18,21:00:00,236,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.2,0.94,1010.7,6,Wednesday,2,0
07/02/18,22:00:00,201,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.68,0.93,1009.6,7,Wednesday,2,0
07/02/18,23:00:00,199,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.72,0.89,1010.4,5,Wednesday,2,0
08/02/18,00:00:00,113,ALUVA,Humid and Overcast,cloudy,79.29,0.91,1010.4,5,Thursday,3,0
08/02/18,01:00:00,91,ALUVA,Humid and Overcast,cloudy,78.69,0.92,1010.9,7,Thursday,3,0
08/02/18,02:00:00,233,ALUVA,Possible Light Rain and Humid,rain,76.94,1.0,1011.3,10,Thursday,3,0
08/02/18,03:00:00,249,ALUVA,Possible Light Rain and Humid,rain,76.56,1.0,1012.1,2,Thursday,3,0
08/02/18,04:00:00,172,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.77,0.99,1011.4,9,Thursday,3,0
08/02/18,05:00:00,164,ALUVA,Humid and Overcast,cloudy,77.85,0.92,1011.3,5,Thursday,3,0
08/02/18,06:00:00,123,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.1,0.87,1012.6,1,Thursday,3,0
08/02/18,07:00:00,289,ALUVA,Humid,clear-night,77.41,0.86,1013.0,10,Thursday,3,0
08/02/18,08:00:00,61,ALUVA,Humid and Overcast,cloudy,78.57,0.8,1011.9,9,Thursday,3,0
08/02/18,09:00:00,231,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.04,0.99,1012.4,9,Thursday,3,0
08/02/18,10:00:00,73,ALUVA,Humid,clear-night,77.43,0.88,1013.0,10,Thursday,3,0
08/02/18,11:00:00,252,ALUVA,Humid,clear-night,78.01,0.83,1012.3,10,Thursday,3,0
08/02/18,12:00:00,115,ALUVA,Humid,clear-night,78.38,0.86,1011.6,1,Thursday,3,0
08/02/18,13:00:00,130,ALUVA,Humid,clear-night,78.23,0.89,1011.4,9,Thursday,3,0
